locus	tumor.female1	tumor.female2	tumor.female3	tumor.female4	tumor.female5	tumor.male1	tumor.male2	tumor.male3	tumor.male4	tumor.male5
1:1-100	-1.00575221728246	0.0242231492029156	0.0468353373553111	-0.00472081811616859	0.0180357652148112	0.0151696409448325	-0.00667936934556153	0.951437471359274	0.0204642996082762	-0.0164728150364422
1:501-600	-0.989339844237848	0.0101067899360761	0.0239382134852543	-0.00363585622084497	0.0440046106128529	0.00677224398069159	-0.00470483789727315	0.951655144837919	0.0103274094632877	0.0345369814446521
1:1001-1100	-1.01247992173153	0.00796981914177192	0.025646476501882	-0.00150535064275045	0.00751703250611711	0.00312589930118556	-0.0103518056801962	0.98149397061143	0.010774584938641	0.00795916166946604
1:1501-1600	-0.984638524959529	0.00582550453243402	-0.00188026004818959	-0.0337014237641574	0.0374187144493206	-0.00199930386830533	0.0196520322439656	0.97062149868794	0.00292213045907247	0.00644159232850493
1:2001-2100	-0.995031667626754	-0.0021490109279263	0.00692427526391798	-0.0269577931001131	0.0209851744472422	0.0258195054262527	0.0175422026325524	0.977016383776973	-0.00160893289478292	-0.0311612930176263
1:2501-2600	-0.992532144113022	-0.0125808899639747	-0.025463134031444	0.0153108101297791	-0.0268355652390201	-0.00695777552226495	-0.00185640207293018	1.04379410591599	-0.0122499208660152	0.0211280908205957
1:3001-3100	-1.02709194319092	-0.00792250986708781	-0.00783821896213265	-0.0338213556260948	-0.000551318748552902	0.00259379935977852	0.0028693712626718	1.01300837590098	-0.0111800239964145	-0.0370625874541746
1:3501-3600	-0.993990805098708	-0.00332320014555529	-0.032194840081352	0.0160000475705871	-0.0334674237784139	-0.0111771424163642	-0.00894512247380273	1.02895240299612	-0.015255336444527	0.00545313429663831
1:4001-4100	-0.997831222397265	-0.00601670384170344	-0.0137877198938021	-0.0012600337304039	-0.0252246969067291	-0.00928607343100377	0.00687650403569436	1.03215433818934	-0.00462045110460849	-0.0111631202637282
1:4501-4600	-0.977959036849095	0.0315246206363662	0.00421684955445611	0.0143876705813307	-0.0274738729418839	-0.0268515622705358	0.000896272720818062	0.99447936624036	-0.00121343693503242	-0.0156674446081071
1:5001-5100	-1.02780979294575	-0.00181613722318422	0.0129736392638683	-0.0259393439403134	0.00492527389493778	0.0130725182102058	-0.00437596693979718	0.989870521670888	0.00309885959114028	-0.0253641017677624
1:5501-5600	-1.01914435564752	-0.00787853975061814	0.0324672730793892	0.025937277038377	0.0257365718251094	0.0177728421582951	-0.0280351669151644	0.986325863479507	0.0047177668316257	0.0425870060705735
1:6001-6100	-0.967038706912247	0.0232480725451013	0.00232398681506864	0.0102772439399862	-0.0233329515591004	-0.00549710065233494	0.00827504618039289	0.996160190663374	-0.00595676301532602	0.00618109984880581
1:6501-6600	-1.00888697885029	-0.0114718939066963	-0.00155345551973327	-0.0168365952270203	-0.00528582176046413	-0.000423666532842593	0.013903666233861	1.01956298743995	0.00620939164870374	-0.03792924881411
1:7001-7100	-1.02699835436368	-0.013914585219764	-0.00488283658215327	-0.0600755494869765	0.000671038702319916	0.00153047619204275	0.0181250853781154	1.01187186068361	0.00659962375640424	-0.0293807207677237
1:7501-7600	-0.992339719051404	0.0102820486160741	0.0142841958133341	0.00933086074391934	-0.0169029704933752	-0.0095353843083332	0.00305582157905591	1.00574201813349	0.008566107980261	-0.0196558181823796
1:8001-8100	-0.994404227936257	0.0153158418093834	0.0102248108045874	-0.00992171314110776	-0.00413243238780408	-0.012374349840977	0.00716569399494106	0.990934968540175	0.0028548776770789	-0.00535889002218688
1:8501-8600	-1.01109990797442	-0.0035314115511948	0.00499620886282241	-0.0002715329590606	0.012416761464353	0.0143078164666631	-0.00716661282315077	0.990328219066878	-0.00132496501255835	-0.0215780261572902
1:9001-9100	-1.04106270467444	0.00299055662900543	0.00120492096071251	-0.0547503912847161	0.0283742226506795	-0.0197946735432769	0.00734264394165446	0.993126251670285	0.00124978583740601	-0.0542025702949226
1:9501-9600	-1.00410862520287	0.0185831599971814	0.0231709478848784	-0.0105500262446583	0.0225061562371168	-0.00140284406863878	0.00173872431253964	0.966961076729893	0.00690228057123878	-0.0169496146626854
1:10001-10100	-1.00215433462028	-0.0115338953899223	-0.00584878698246699	0.00274197699571588	-0.000946369921774846	-0.00843000558268674	-0.00323745432634652	1.02343331180348	0.0065924118390962	0.0332035745444135
1:10501-10600	-1.00652954899651	-0.0194777047082297	-0.0256537335262569	-0.0049515719065826	0.000588720891963622	-0.00033638153172566	-0.005411650598117	1.02681151352099	-0.0174468087617689	0.0262887199851197
1:11001-11100	-0.987536730589522	0.00961368198614687	-0.017728684389642	-0.0133904838632421	0.0122094422781182	-0.00562672413339621	0.00964270221051047	0.984947941631769	-0.0162404646969051	-0.0198564615287428
1:11501-11600	-0.972432466762253	0.00611391696180245	-0.00240105047487427	0.0142409972872134	0.00473442928717575	-0.0188900870359224	0.00746442469119975	1.01098650945335	0.000339801973145572	0.0404911409930377
1:12001-12100	-1.02836160247057	-9.48810909838227e-05	-0.00734592986470775	-0.0624230383156869	-0.0114484927193869	-0.0241285238728408	0.0321840041558553	1.03742129386392	0.00370408289230315	-0.0765778048367215
1:12501-12600	-0.980167299486169	0.00656336060312473	-0.00302585644813114	0.0183248986667162	0.0198674716954282	0.00268144938108425	-0.0163249190880345	0.975010177893876	-0.00995640075427132	0.0633075052429117
